property_ID,locality_name,postal_code,price,type_of_property,subtype_of_property,type_of_sale,nr_or_rooms,living_area,equiped_kitchen,furnished,open_fire,terrace,garden,nr_of_facades,swimming_pool,state_of_building
9631815,Zwevezele,8750.0,,house,huis,Vaste prijs,3.0,200.0,,0.0,,,,4.0,0.0,Goed
9631834,Gent,9000.0,,house,huis,Vaste prijs,3.0,144.0,,,,,115.0,,,Goed
9631857,Brakel,9660.0,,house,huis,Vaste prijs,2.0,111.0,1.0,,,27.0,,,,Goed
9631948,Latem,9830.0,,house,appartement,Vaste prijs,2.0,120.0,,,,,,,,Goed
9632017,Houtem,9520.0,,house,huis,Vaste prijs,3.0,130.0,1.0,0.0,,,,,,Uitstekende staat
9632237,Aalst,9300.0,,house,huis,Vaste prijs,4.0,210.0,1.0,,,40.0,310.0,2.0,,Goed
9632363,Mons,7000.0,,house,huis,Vaste prijs,3.0,161.0,1.0,,,,,4.0,,Uitstekende staat
9632364,Mons,7000.0,,house,huis,Vaste prijs,3.0,161.0,1.0,,,,,4.0,,Uitstekende staat
9632433,Libramont,6800.0,,house,appartement,Vaste prijs,1.0,94.0,1.0,,,32.0,,,,Net gerenoveerd
9632519,Ganshoren,1083.0,219000.0,house,appartement,Vaste prijs,2.0,80.0,0.0,0.0,,14.0,,2.0,0.0,Uitstekende staat
9632708,Alsemberg,1652.0,,house,huis,Vaste prijs,5.0,293.0,1.0,0.0,,,,4.0,0.0,
9633116,Namur,5000.0,,house,huis,Vaste prijs,3.0,170.0,0.0,,,,,2.0,,Te renoveren
9633238,Huppaye,1367.0,,house,huis,Vaste prijs,4.0,200.0,1.0,,,,,4.0,,Op te frissen
9633528,Bastogne,6600.0,,house,huis,Vaste prijs,4.0,206.0,,0.0,,,,3.0,,
9633627,Halle,1500.0,,house,huis,Vaste prijs,4.0,255.0,,,1.0,,,4.0,,Goed
9633646,Westkapelle,8300.0,,house,huis,Vaste prijs,3.0,126.0,1.0,0.0,,,55.0,3.0,,Op te frissen
9634011,Wachtebeke,9185.0,,house,huis,Vaste prijs,5.0,235.0,,,,,,,,Goed
9634142,Aalst,9300.0,,house,appartement,Vaste prijs,2.0,107.0,1.0,,,6.0,,2.0,,Goed
9634288,Waterloo,1410.0,,house,appartement,Vaste prijs,1.0,65.0,0.0,0.0,,8.0,70.0,4.0,0.0,Goed
9634317,Zandbergen,9506.0,,house,huis,Vaste prijs,4.0,,,,,,,4.0,,
9634802,Gent – Zwijnaarde,9000.0,,house,appartement,Vaste prijs,2.0,100.0,1.0,0.0,,,,2.0,0.0,Goed
9634819,Koekelare,8680.0,,house,huis,Vaste prijs,5.0,342.0,,0.0,,,,,0.0,Goed
9634820,Koekelare,8680.0,,house,appartement,Vaste prijs,2.0,,,0.0,,,,2.0,0.0,Goed
9634821,Koekelare,8680.0,,house,appartement,Vaste prijs,2.0,,,0.0,,,,2.0,0.0,Goed
9635371,Brasschaat,2930.0,,house,appartement,Vaste prijs,2.0,90.0,,,,,,2.0,,
9635395,Bruxelles,1050.0,825000.0,house,appartement,Vaste prijs,2.0,90.0,1.0,0.0,,,,2.0,,
9635405,Liège,4000.0,,house,appartement,Vaste prijs,2.0,86.0,0.0,,,12.0,,4.0,,
9635643,Doiceau,1390.0,,house,appartement,Vaste prijs,3.0,149.0,,,,4.0,,,,
9635863,Zwevezele,8750.0,,house,huis,Vaste prijs,1.0,100.0,,0.0,,,,4.0,0.0,Te renoveren
9635878,Leie,8791.0,305200.0,house,huis,Vaste prijs,3.0,132.0,,,,,,,,
9635940,Merelbeke,9820.0,285000.0,house,appartement,Vaste prijs,1.0,63.0,1.0,0.0,,,,,0.0,Uitstekende staat
9635981,Avelgem,8580.0,,house,huis,Vaste prijs,5.0,140.0,1.0,,,,95.0,,,Net gerenoveerd
9636125,Knokke,8300.0,575000.0,house,appartement,Vaste prijs,3.0,190.0,0.0,0.0,,,,4.0,,Goed
9636127,Knokke,8300.0,585000.0,house,appartement,Vaste prijs,3.0,190.0,0.0,0.0,,,,4.0,,Goed
9636896,Huy,4500.0,,house,huis,Vaste prijs,4.0,188.0,1.0,,,17.0,200.0,2.0,,Goed
9637163,Uccle,1180.0,,house,appartement,Vaste prijs,4.0,205.0,1.0,0.0,,,700.0,2.0,,
9637415,Niklaas,9100.0,,house,appartement,Vaste prijs,2.0,90.0,,0.0,,,,2.0,0.0,Uitstekende staat
9637438,Huy,4500.0,,house,huis,Vaste prijs,3.0,125.0,1.0,,,,87.0,3.0,,Te renoveren
9637440,Huy,4500.0,,house,huis,Vaste prijs,3.0,125.0,1.0,,,,238.0,3.0,,Te renoveren
9637452,Haasdonk,9120.0,,house,appartement,Vaste prijs,2.0,84.0,,,,6.0,,,,Goed
9637597,De Haan,8420.0,,house,huis,Vaste prijs,6.0,173.0,,0.0,,,,,,Goed
9637701,Zwevezele,8750.0,,house,huis,Vaste prijs,3.0,100.0,,0.0,,,,4.0,0.0,Goed
9637883,Izegem,8870.0,,house,huis,Vaste prijs,3.0,141.0,1.0,,,,,,,Goed
9638072,SAMBRE,6031.0,,house,huis,Vaste prijs,5.0,175.0,1.0,0.0,,,,2.0,0.0,Goed
9638077,Chênée,4032.0,,house,huis,Vaste prijs,5.0,110.0,,0.0,,,50.0,2.0,,Goed
9638097,Aalst,9300.0,,house,huis,Vaste prijs,3.0,190.0,0.0,,,80.0,500.0,3.0,,Uitstekende staat
9638253,Zellik,1731.0,,house,appartement,Vaste prijs,2.0,75.0,1.0,0.0,,,,,,Uitstekende staat
9638315,Jette,1090.0,729000.0,house,huis,Vaste prijs,3.0,253.0,1.0,0.0,,185.0,,2.0,,
9638576,Heist,8300.0,,house,huis,Vaste prijs,4.0,185.0,1.0,,,,381.0,3.0,0.0,Uitstekende staat
9638656,Zemst,1980.0,,house,huis,Vaste prijs,4.0,130.0,,,,,,4.0,,Goed
9638761,Bredene,8450.0,,house,huis,Vaste prijs,3.0,85.0,1.0,0.0,,,,,,Goed
9638773,Heist,8300.0,,house,huis,Vaste prijs,4.0,188.0,,,,,,,,Uitstekende staat
9638775,Heist,8300.0,,house,huis,Vaste prijs,4.0,203.0,,,,,,,,Uitstekende staat
9638777,Heist,8300.0,,house,appartement,Vaste prijs,4.0,204.0,,,,,,,,Uitstekende staat
9638778,Heist,8300.0,,house,appartement,Vaste prijs,3.0,85.0,,,,,,,,Goed
9638784,Latem,9830.0,,house,huis,Vaste prijs,2.0,174.0,,,,,,,,
9638787,Westende,8434.0,,house,appartement,Vaste prijs,1.0,39.0,,1.0,,,,,,Op te frissen
9638788,Westende,8434.0,,house,appartement,Vaste prijs,2.0,67.0,,1.0,,,,,,Goed
9638986,Koekelare,8680.0,,house,huis,Vaste prijs,2.0,,,0.0,,,,4.0,,Op te frissen
9639328,Ressaix,7134.0,,house,huis,Vaste prijs,3.0,157.0,1.0,0.0,,20.0,120.0,2.0,0.0,Goed
9639365,Libramont,6800.0,,house,huis,Vaste prijs,3.0,116.0,1.0,0.0,1.0,,124.0,4.0,0.0,Te renoveren
9639482,Ninove,9400.0,,house,huis,Vaste prijs,3.0,215.0,0.0,0.0,,,,3.0,0.0,
9639664,Waregem,8790.0,,house,huis,Vaste prijs,4.0,201.0,,0.0,,,,4.0,,Net gerenoveerd
9640131,Uccle,1180.0,,house,huis,Vaste prijs,4.0,163.0,,,,,150.0,,,Te renoveren
9640153,Alsemberg,1652.0,,house,huis,Vaste prijs,3.0,126.0,1.0,1.0,,,,4.0,,
9640180,Namur,5000.0,,house,appartement,Vaste prijs,2.0,85.0,1.0,,,,,2.0,,Uitstekende staat
9640412,Ingelmunster,8770.0,355500.0,house,appartement,Vaste prijs,3.0,129.0,,,,,,,,
9640414,Ingelmunster,8770.0,,house,appartement,Vaste prijs,3.0,78.0,,,,,,,,
9640415,Ingelmunster,8770.0,252000.0,house,appartement,Vaste prijs,2.0,82.0,,,,,,,,
9640416,Ingelmunster,8770.0,345600.0,house,appartement,Vaste prijs,3.0,126.0,,,,,,,,
9640417,Ingelmunster,8770.0,341100.0,house,appartement,Vaste prijs,2.0,125.0,,,,,,,,
9640418,Ingelmunster,8770.0,,house,appartement,Vaste prijs,1.0,66.0,,,,,,,,
9640419,Ingelmunster,8770.0,272700.0,house,appartement,Vaste prijs,2.0,92.0,,,,,,,,
9640421,Ingelmunster,8770.0,,house,appartement,Vaste prijs,1.0,68.0,,,,,,,,
9640422,Ingelmunster,8770.0,269100.0,house,appartement,Vaste prijs,2.0,90.0,,,,,,,,
9640424,Ingelmunster,8770.0,336600.0,house,appartement,Vaste prijs,2.0,107.0,,,,,,,,
9640425,Ingelmunster,8770.0,,house,appartement,Vaste prijs,2.0,104.0,,,,,,,,
9640427,Ingelmunster,8770.0,332100.0,house,appartement,Vaste prijs,2.0,109.0,,,,,,,,
9640428,Ingelmunster,8770.0,349740.0,house,appartement,Vaste prijs,2.0,152.0,,,,,,,,
9640429,Ingelmunster,8770.0,265500.0,house,appartement,Vaste prijs,2.0,97.0,,,,,,,,
9640440,l'Alleud,1420.0,,house,appartement,Vaste prijs,2.0,110.0,1.0,0.0,,,,2.0,,
9640445,Ingelmunster,8770.0,313632.0,house,appartement,Vaste prijs,2.0,135.0,,,,,,,0.0,
9640488,Schaerbeek,1030.0,,house,appartement,Vaste prijs,2.0,130.0,0.0,0.0,,50.0,15.0,2.0,,Uitstekende staat
9640657,Corbais,1435.0,,house,huis,Vaste prijs,2.0,90.0,1.0,,,40.0,109.0,2.0,,Goed
9640683,Zemst,1980.0,,house,huis,Vaste prijs,3.0,115.0,,,,,,4.0,,
9640971,Hasselt,3500.0,,house,appartement,Vaste prijs,2.0,100.0,,,,5.0,,,,Goed
9640988,Brakel,9660.0,,house,huis,Vaste prijs,3.0,141.0,,,,,,,,
9640989,Brakel,9660.0,,house,huis,Vaste prijs,3.0,140.0,,,,,,,,
9640993,Brakel,9660.0,,house,huis,Vaste prijs,3.0,145.0,,,,,,,,
9641186,Heist,8300.0,,house,appartement,Vaste prijs,3.0,182.0,0.0,,,,,2.0,0.0,Goed
9641267,Aalst,9300.0,,house,huis,Vaste prijs,3.0,165.0,1.0,,,50.0,200.0,2.0,,Goed
9641310,Rixensart,1330.0,,house,huis,Vaste prijs,4.0,160.0,0.0,0.0,,30.0,1064.0,4.0,0.0,Goed
9641313,Ixelles,1050.0,,house,appartement,Vaste prijs,,40.0,,0.0,,10.0,,3.0,0.0,Goed
9641529,Leuven,3000.0,,house,huis,Vaste prijs,2.0,,1.0,0.0,,,,2.0,,Uitstekende staat
9641537,Ninove,9400.0,,house,huis,Vaste prijs,3.0,117.0,1.0,0.0,,34.0,,2.0,,Goed
9642037,Opprebais,1315.0,,house,huis,Vaste prijs,2.0,121.0,1.0,,,,,4.0,,Te restaureren
9642683,Turnhout,2300.0,419995.0,house,appartement,Vaste prijs,2.0,154.0,,,,19.0,,,,Goed
9642821,Oudenaarde,9700.0,,house,huis,Vaste prijs,5.0,215.0,,,,,,2.0,,
9642869,Brugge,8000.0,,house,huis,Vaste prijs,3.0,147.0,1.0,0.0,,,,,,Net gerenoveerd
9642920,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,83.0,,,,,,,,
9643173,Brakel,9660.0,,house,huis,Vaste prijs,3.0,185.0,1.0,,,25.0,100.0,,,Uitstekende staat
9643176,Waregem,8790.0,,house,appartement,Vaste prijs,2.0,82.0,,,,,,,,Uitstekende staat
9643177,Waregem,8790.0,,house,appartement,Vaste prijs,2.0,82.0,,,,,,,,Uitstekende staat
9643181,Stabroek,2940.0,,house,appartement,Vaste prijs,1.0,,,,,12.0,,,,Goed
9643520,Aalst,9300.0,,house,huis,Vaste prijs,3.0,183.0,0.0,,,26.0,200.0,3.0,,Goed
9643522,Aalst,9300.0,,house,huis,Vaste prijs,4.0,210.0,,0.0,,,120.0,3.0,,Goed
9643531,Haccourt,4684.0,,house,huis,Vaste prijs,3.0,100.0,1.0,,,,556.0,4.0,,Goed
9643589,Londerzeel,1840.0,,house,appartement,Vaste prijs,1.0,91.0,1.0,,,,,2.0,,Goed
9643684,Embourg,4053.0,,house,appartement,Vaste prijs,3.0,219.0,1.0,,,12.0,,,,Goed
9643718,Libramont,6800.0,,house,huis,Vaste prijs,2.0,,1.0,0.0,,,1120.0,4.0,,Op te frissen
9643719,Arlon,6700.0,,house,huis,Vaste prijs,4.0,241.0,1.0,0.0,1.0,75.0,,3.0,0.0,Op te frissen
9643843,Ieper,8900.0,,house,huis,Vaste prijs,3.0,130.0,1.0,0.0,,,11.0,3.0,,Goed
9644004,Bouge,5004.0,,house,huis,Vaste prijs,4.0,170.0,0.0,0.0,,,,4.0,,Uitstekende staat
9644207,Vlezenbeek,1602.0,,house,huis,Vaste prijs,3.0,130.0,1.0,,,,,4.0,,Op te frissen
9644730,Assebroek,8310.0,,house,huis,Vaste prijs,5.0,232.0,1.0,0.0,,,,3.0,,Te renoveren
9644828,Hoeselt,3730.0,,house,huis,Vaste prijs,3.0,173.0,1.0,0.0,,,800.0,3.0,0.0,Te renoveren
9644857,Wemmel,1780.0,,house,appartement,Vaste prijs,2.0,95.0,1.0,0.0,,,,2.0,0.0,Op te frissen
9644876,Koekelare,8680.0,,house,huis,Vaste prijs,3.0,,1.0,0.0,,,,3.0,0.0,Goed
9644957,Westkapelle,8300.0,,house,appartement,Vaste prijs,1.0,85.0,1.0,0.0,,,,2.0,,Goed
9645427,Hasselt,3500.0,,house,huis,Vaste prijs,4.0,203.0,,0.0,,,,,,
9645610,Huppaye,1367.0,,house,appartement,Vaste prijs,2.0,63.0,0.0,,,,,2.0,,Uitstekende staat
9645647,Huppaye,1367.0,,house,appartement,Vaste prijs,2.0,60.0,,,,,,2.0,,Net gerenoveerd
9645857,Ath,7800.0,,house,huis,Vaste prijs,1.0,174.0,1.0,,,,,3.0,,Net gerenoveerd
9646196,Tournai,7500.0,515000.0,house,huis,Vaste prijs,5.0,,1.0,,,,,3.0,,
9646304,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,80.0,1.0,0.0,,,,4.0,0.0,Uitstekende staat
9646472,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,73.0,1.0,0.0,,,,4.0,0.0,Uitstekende staat
9646791,Waregem,8790.0,,house,appartement,Vaste prijs,2.0,108.0,1.0,0.0,,33.0,,4.0,0.0,Goed
9646923,Koekelare,8680.0,,house,huis,Vaste prijs,3.0,,1.0,0.0,,,,3.0,0.0,Goed
9646944,Wavre,1300.0,,house,huis,Vaste prijs,3.0,175.0,1.0,,,31.0,,3.0,,Goed
9647229,Opprebais,1315.0,,house,huis,Vaste prijs,3.0,186.0,0.0,,,16.0,335.0,4.0,,
9647304,Brakel,9660.0,,house,appartement,Vaste prijs,2.0,111.0,1.0,,,,,,0.0,Uitstekende staat
9647305,Brakel,9660.0,,house,huis,Vaste prijs,2.0,111.0,1.0,,,27.0,,,,Goed
9647442,Wachtebeke,9185.0,,house,huis,Vaste prijs,4.0,231.0,,,,,,,,Te renoveren
9647443,Aalst,9300.0,,house,huis,Vaste prijs,4.0,196.0,0.0,0.0,,100.0,300.0,2.0,,Uitstekende staat
9647545,Rochefort,5580.0,,house,appartement,Vaste prijs,,18.0,0.0,,,,,2.0,1.0,Te renoveren
9647831,Bruxelles,1050.0,,house,appartement,Vaste prijs,2.0,105.0,1.0,,,,,2.0,,Goed
9647970,Londerzeel,1840.0,,house,huis,Vaste prijs,3.0,200.0,,0.0,,,,4.0,,
9648044,Gent,9000.0,,house,appartement,Vaste prijs,3.0,108.0,1.0,0.0,,33.0,,2.0,0.0,Uitstekende staat
9648045,Gent,9000.0,,house,appartement,Vaste prijs,3.0,138.0,1.0,0.0,,24.0,,2.0,0.0,Uitstekende staat
9648061,Mons,7000.0,,house,huis,Vaste prijs,4.0,150.0,1.0,0.0,1.0,,,3.0,,Goed
9648169,Assebroek,8310.0,,house,huis,Vaste prijs,4.0,196.0,1.0,0.0,1.0,,245.0,4.0,,Op te frissen
9648519,Rixensart,1330.0,,house,huis,Vaste prijs,5.0,248.0,0.0,0.0,1.0,,2459.0,4.0,1.0,Goed
9649118,Jette,1090.0,1375000.0,house,huis,Vaste prijs,4.0,1743.0,,0.0,,15.0,,2.0,,
9649158,Wavre,1300.0,,house,appartement,Vaste prijs,1.0,70.0,1.0,,,13.0,,,,Uitstekende staat
9649419,Oostende,8400.0,,house,appartement,Vaste prijs,2.0,70.0,,0.0,,,,2.0,,Goed
9649835,Deinze,9800.0,459000.0,house,appartement,Vaste prijs,,,0.0,,,,,,,
9650185,Houtem,9520.0,,house,huis,Vaste prijs,3.0,196.0,,,,,,,,
9650227,Aalst,9300.0,,house,huis,Vaste prijs,3.0,250.0,1.0,,,,96.0,3.0,,Goed
9650228,Aalst,9300.0,,house,huis,Vaste prijs,3.0,180.0,0.0,,,30.0,195.0,3.0,,Te renoveren
9650402,Wachtebeke,9185.0,,house,huis,Vaste prijs,3.0,138.0,,,,,,,,Goed
9650615,Koksijde,8670.0,,house,appartement,Vaste prijs,2.0,81.0,1.0,0.0,,,,2.0,,Uitstekende staat
9650617,Koksijde,8670.0,,house,appartement,Vaste prijs,2.0,81.0,1.0,0.0,,,,2.0,,Uitstekende staat
9650618,Koksijde,8670.0,,house,appartement,Vaste prijs,2.0,81.0,1.0,0.0,,,,2.0,,Uitstekende staat
9650619,Koksijde,8670.0,,house,appartement,Vaste prijs,2.0,84.0,1.0,0.0,,,,2.0,,Uitstekende staat
9650620,Koksijde,8670.0,,house,appartement,Vaste prijs,2.0,84.0,1.0,0.0,,,,2.0,,Uitstekende staat
9650621,Koksijde,8670.0,,house,appartement,Vaste prijs,2.0,84.0,1.0,0.0,,,,2.0,,Uitstekende staat
9650622,Koksijde,8670.0,,house,appartement,Vaste prijs,2.0,84.0,1.0,0.0,,,,2.0,,Uitstekende staat
9650623,Koksijde,8670.0,,house,appartement,Vaste prijs,2.0,82.0,1.0,0.0,,,,2.0,,Uitstekende staat
9650627,Koksijde,8670.0,,house,appartement,Vaste prijs,2.0,81.0,1.0,0.0,,,,2.0,,Uitstekende staat
9650628,Koksijde,8670.0,,house,appartement,Vaste prijs,2.0,81.0,1.0,0.0,,,,2.0,,Uitstekende staat
9650724,Uccle,1180.0,,house,appartement,Vaste prijs,1.0,62.0,,,,,,2.0,,Op te frissen
9650961,Oudenburg,8460.0,,house,appartement,Vaste prijs,2.0,100.0,,0.0,,,,2.0,0.0,
9650969,Heist,8300.0,,house,appartement,Vaste prijs,3.0,107.0,,,,,,,,
9651050,Izegem,8870.0,,house,huis,Vaste prijs,4.0,217.0,0.0,0.0,,,,,,Te renoveren
9651392,Aywaille,4920.0,199000.0,house,huis,Vaste prijs,1.0,186.0,0.0,0.0,,,,3.0,,Te renoveren
9651738,Waregem,8790.0,,house,appartement,Vaste prijs,2.0,86.0,,0.0,,15.0,91.0,2.0,,
9651739,Waregem,8790.0,,house,appartement,Vaste prijs,2.0,82.0,,0.0,,15.0,91.0,2.0,,
9651742,Waregem,8790.0,,house,appartement,Vaste prijs,3.0,120.0,,0.0,,26.0,,2.0,,
9651744,Waregem,8790.0,,house,appartement,Vaste prijs,3.0,118.0,,0.0,,26.0,,2.0,,
9651996,Huy,4500.0,,house,huis,Vaste prijs,4.0,192.0,,,,,,2.0,,Te renoveren
9651997,Huy,4500.0,,house,huis,Vaste prijs,2.0,131.0,0.0,,,,,2.0,,Goed
9651999,Wavre,1300.0,,house,huis,Vaste prijs,6.0,350.0,0.0,,,50.0,456.0,2.0,,Op te frissen
9652034,Londerzeel,1840.0,,house,huis,Vaste prijs,4.0,148.0,1.0,,,,,3.0,,Te renoveren
9652087,Welkenraedt,4840.0,,house,appartement,Vaste prijs,4.0,190.0,,,1.0,30.0,,,,
9652442,Waregem,8790.0,,house,appartement,Vaste prijs,2.0,81.0,,0.0,,15.0,88.0,2.0,,Goed
9652450,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,139.0,1.0,0.0,,,,4.0,0.0,Uitstekende staat
9652452,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,108.0,1.0,0.0,,,,4.0,0.0,Uitstekende staat
9652574,Aalst,9300.0,,house,huis,Vaste prijs,3.0,128.0,,0.0,,,500.0,,,Goed
9652625,La Panne,8660.0,,house,appartement,Vaste prijs,2.0,58.0,,1.0,,,,2.0,,Goed
9652629,Oostende,8400.0,,house,appartement,Vaste prijs,,83.0,1.0,1.0,,,,2.0,0.0,Te renoveren
9652630,Oostende,8400.0,,house,appartement,Vaste prijs,4.0,140.0,1.0,0.0,,,,2.0,0.0,Goed
9652813,Brugge,8000.0,,house,huis,Vaste prijs,4.0,,,,,,,,,Net gerenoveerd
9652848,Buggenhout,9255.0,216000.0,house,appartement,Vaste prijs,1.0,62.0,,,,,,,,Uitstekende staat
9652849,Buggenhout,9255.0,216000.0,house,appartement,Vaste prijs,1.0,62.0,,,,,,,,Uitstekende staat
9653044,Leie,8791.0,,house,huis,Vaste prijs,3.0,141.0,,,,,,,,
9653046,Leie,8791.0,,house,huis,Vaste prijs,3.0,147.0,,,,,,,,
9653047,Leie,8791.0,,house,huis,Vaste prijs,3.0,141.0,,,,,,,,
9653048,Leie,8791.0,,house,huis,Vaste prijs,3.0,124.0,,,,,,,,
9653049,Leie,8791.0,,house,huis,Vaste prijs,3.0,124.0,,,,,,,,
9653052,Leie,8791.0,,house,huis,Vaste prijs,3.0,141.0,,,,,,,,
9653053,Leie,8791.0,,house,huis,Vaste prijs,3.0,141.0,,,,,,,,
9653054,Leie,8791.0,,house,huis,Vaste prijs,3.0,141.0,,,,,,,,
9653056,Leie,8791.0,,house,huis,Vaste prijs,3.0,153.0,,,,,,,,
9653057,Leie,8791.0,,house,huis,Vaste prijs,3.0,153.0,,,,,,,,
9653068,Stabroek,2940.0,,house,huis,Vaste prijs,2.0,133.0,1.0,,,,963.0,,,Goed
9653178,Merelbeke,9820.0,,house,huis,Vaste prijs,3.0,160.0,,,,,,,,Goed
9653183,Houtem,9520.0,,house,huis,Vaste prijs,4.0,,,,,,,,,Te renoveren
9653305,Turnhout,2300.0,,house,appartement,Vaste prijs,3.0,127.0,0.0,,,31.0,,,,Goed
9653306,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,105.0,0.0,,,18.0,,,,Goed
9653307,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,125.0,0.0,,,12.0,,,,Goed
9653308,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,105.0,0.0,,,18.0,,,,Goed
9653309,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,92.0,0.0,,,16.0,,,,Goed
9653310,Turnhout,2300.0,,house,appartement,Vaste prijs,3.0,104.0,0.0,,,13.0,,,,Goed
9653311,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,103.0,0.0,,,14.0,,,,Goed
9653312,Turnhout,2300.0,,house,appartement,Vaste prijs,3.0,104.0,0.0,,,13.0,,,,Goed
9653313,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,125.0,0.0,,,12.0,,,,Goed
9653315,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,119.0,0.0,,,29.0,,,,Goed
9653316,Turnhout,2300.0,,house,appartement,Vaste prijs,3.0,104.0,0.0,,,13.0,,,,Goed
9653318,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,105.0,0.0,,,18.0,,,,Goed
9653320,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,125.0,0.0,,,12.0,,,,Goed
9653321,Turnhout,2300.0,,house,appartement,Vaste prijs,3.0,130.0,0.0,,,,,,,Uitstekende staat
9653322,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,90.0,0.0,,,10.0,,,,Goed
9653323,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,117.0,0.0,,,18.0,,,,Goed
9653324,Turnhout,2300.0,,house,appartement,Vaste prijs,3.0,115.0,0.0,,,18.0,,,,Goed
9653325,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,110.0,0.0,,,10.0,,,,Goed
9653327,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,94.0,0.0,,,18.0,,,,Goed
9653329,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,95.0,0.0,,,13.0,,,,Goed
9653331,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,110.0,0.0,,,11.0,,,,Goed
9653332,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,87.0,0.0,,,14.0,,,,Goed
9653334,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,90.0,0.0,,,10.0,,,,Goed
9653336,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,110.0,0.0,,,11.0,,,,Goed
9653337,Turnhout,2300.0,,house,appartement,Vaste prijs,2.0,95.0,0.0,,,13.0,,,,Goed
